"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID*","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_000112.wav","0","0","6.256","","","2024-06-17","00:01:12","0","2024-06-16","12:01:12","12","NoID","7","0","0","0","","","7","30.379","28.01","6.17","31.504","30.002","30.743","536.137","30.91","2.672","23.99","4.273","1.29","1","HYPSAV","","","","","CBNWIvi76RHWkIPveWj+bA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_010303.wav","0","0","5.519","","","2024-06-17","01:03:03","1","2024-06-16","13:03:03","13","HYPSAV","7","7","1","0.91047","EPTNIL","BARBAR","7","31.614","5.93","4.504","32.216","31.414","31.715","421.324","31.808","0.989","38.32","2.575","1.4","1","HYPSAV","","","","","kz6PFEa1NDjgM2t7xtBM9w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_020222.wav","0","0","5.429","","","2024-06-17","02:02:22","2","2024-06-16","14:02:22","14","HYPSAV","9","8","0.889","0.679092","EPTNIL","","9","30.461","5.07","4.29","30.908","30.284","30.568","437.714","30.644","0.73","31.05","3.572","1.57","1","HYPSAV","","","","","7/I8pA8TXbUKYRmZ5KyK+Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_022857.wav","0","0","8.329","","","2024-06-17","02:28:57","2","2024-06-16","14:28:57","14","HYPSAV","8","8","1","0.781479","EPTNIL","BARBAR","8","33.286","-4.19","6.412","33.941","32.69","33.258","736.095","33.219","2.604","34.45","4.364","2.29","1","HYPSAV","","","","","Vf4OQ2nVrbKLLAuzfePGoQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_024458.wav","0","0","5.709","","","2024-06-17","02:44:58","2","2024-06-16","14:44:58","14","HYPSAV","12","12","1","0.902534","EPTNIL","BARBAR","12","33.066","2.14","5.764","33.618","32.387","33.051","412.069","33.189","1.201","-20.29","3.444","3.26","1","HYPSAV","","","","","4flKBwBiJFXK7iY6xcigGA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_015235.wav","0","0","4.314","","","2024-06-17","01:52:35","1","2024-06-16","13:52:35","13","NoID","3","0","0","0","","","3","22.873","28.17","6.446","23.669","22.558","23.146","485.665","23.278","2.625","65.39","3.552","1.14","1","NYCNOC","","","","","W61GuA+Fh8pNlg+t10kl/A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_204732.wav","0","0","6.129","","","2024-06-13","20:47:32","20","2024-06-13","08:47:32","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","aYhBbXwIMnH+o/PPcyAb6Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_204757.wav","0","0","6.399","","","2024-06-13","20:47:57","20","2024-06-13","08:47:57","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","WQKDn0/157k2jkwCASDQwQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_205100.wav","0","0","3.199","","","2024-06-13","20:51:00","20","2024-06-13","08:51:00","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","xQCUiMCaU/SmivV8plbDAA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_205103.wav","0","0","3.503","","","2024-06-13","20:51:03","20","2024-06-13","08:51:03","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","ijnh+VPqa21Rvia6D8+8+Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_205116.wav","0","0","3.354","","","2024-06-13","20:51:16","20","2024-06-13","08:51:16","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","kssx+RsjkyB+zPmCxkdQkA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_205457.wav","0","0","3.429","","","2024-06-13","20:54:57","20","2024-06-13","08:54:57","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","9qEr4mKdP0maFCejxLV+VQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_205544.wav","0","0","3.484","","","2024-06-13","20:55:44","20","2024-06-13","08:55:44","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","qlaVHlcOiNvHoBFpLBTPOw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_205730.wav","0","0","3.339","","","2024-06-13","20:57:30","20","2024-06-13","08:57:30","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","L0e/MgoapRtspoP9SG9d0w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_205758.wav","0","0","3.416","","","2024-06-13","20:57:58","20","2024-06-13","08:57:58","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","enpzWM+avPTAyZ6j+ZdEng==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_205918.wav","0","0","3.529","","","2024-06-13","20:59:18","20","2024-06-13","08:59:18","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","B0tlBq518lsvAL7k4jK2xQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_210309.wav","0","0","3.224","","","2024-06-13","21:03:09","21","2024-06-13","09:03:09","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","9IEMSovk6x3hW9oRyxqC6w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_210429.wav","0","0","3.494","","","2024-06-13","21:04:29","21","2024-06-13","09:04:29","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","q7fxv8hnIdSyvsUa6RFHxA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_210642.wav","0","0","3.464","","","2024-06-13","21:06:42","21","2024-06-13","09:06:42","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","ET8Br+Hh/tcTv+8ruXpUTg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_210740.wav","0","0","3.367","","","2024-06-13","21:07:40","21","2024-06-13","09:07:40","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","idTRku3ork0x3q7nXU/MWw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_210755.wav","0","0","3.457","","","2024-06-13","21:07:55","21","2024-06-13","09:07:55","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","x5eX3k89lDE5/3rMiE5HNg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_210901.wav","0","0","15","","","2024-06-13","21:09:01","21","2024-06-13","09:09:01","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","FEDEvytue/4ADh9x1jvKHw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_210916.wav","0","0","15","","","2024-06-13","21:09:16","21","2024-06-13","09:09:16","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","8Jtte+h0t/nNEdE6akaISQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_210932.wav","0","0","15","","","2024-06-13","21:09:32","21","2024-06-13","09:09:32","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","fq0/Ff6ajscTcgwvItCv/g==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_210950.wav","0","0","6.286","","","2024-06-13","21:09:50","21","2024-06-13","09:09:50","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","5sx0iDhn4WlIjapOcVKnPA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211052.wav","0","0","15","","","2024-06-13","21:10:52","21","2024-06-13","09:10:52","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","MSyPd0o5BrXIJy1tcJClZg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211129.wav","0","0","14.129","","","2024-06-13","21:11:29","21","2024-06-13","09:11:29","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Ca8+JZEDMMx3rSpQl6LOTg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211143.wav","0","0","15","","","2024-06-13","21:11:43","21","2024-06-13","09:11:43","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","vxXwAQ/g/9mxSqW524APFw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211218.wav","0","0","15","","","2024-06-13","21:12:18","21","2024-06-13","09:12:18","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","BmigjgLOnIubPqJMatg7Rg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211235.wav","0","0","15","","","2024-06-13","21:12:35","21","2024-06-13","09:12:35","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","NNb02DI84/kG1CQwERMX4Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211358.wav","0","0","15","","","2024-06-13","21:13:58","21","2024-06-13","09:13:58","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","u5k6RpYy5Z7jzTcZEZqEXg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211413.wav","0","0","12.063","","","2024-06-13","21:14:13","21","2024-06-13","09:14:13","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","3Z2e5wimYiAQm3IdQW/Mew==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211549.wav","0","0","15","","","2024-06-13","21:15:49","21","2024-06-13","09:15:49","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","OzXcFzwH7CXDwLQ3qwMZqg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211620.wav","0","0","15","","","2024-06-13","21:16:20","21","2024-06-13","09:16:20","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","4EKU1NMkTD3ZdebqallorA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211635.wav","0","0","15","","","2024-06-13","21:16:35","21","2024-06-13","09:16:35","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Qt32wrVdXXTJASqIVrxF9A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211721.wav","0","0","15","","","2024-06-13","21:17:21","21","2024-06-13","09:17:21","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","8KqPUB7zYIezQvRfwJ2uFg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211752.wav","0","0","15","","","2024-06-13","21:17:52","21","2024-06-13","09:17:52","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","gdYjKuzewL5WBpzzi5JeLQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211807.wav","0","0","15","","","2024-06-13","21:18:07","21","2024-06-13","09:18:07","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","SkzK8sb/qSgA8gUifHRcuQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211822.wav","0","0","15","","","2024-06-13","21:18:22","21","2024-06-13","09:18:22","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","v/oCLYSwe14ESgdlI7iGFA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211909.wav","0","0","15","","","2024-06-13","21:19:09","21","2024-06-13","09:19:09","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","6KQLTo5pp8VmpuHHFWFTeg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211925.wav","0","0","15","","","2024-06-13","21:19:25","21","2024-06-13","09:19:25","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","5/SyTFLX+5XB5CyiPJeeZA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211940.wav","0","0","15","","","2024-06-13","21:19:40","21","2024-06-13","09:19:40","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","S5xTS0v22dyodJM3emApCw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211956.wav","0","0","15","","","2024-06-13","21:19:56","21","2024-06-13","09:19:56","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","f4UWu4rvtHrFrdO5rQ3Gbw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_212011.wav","0","0","15","","","2024-06-13","21:20:11","21","2024-06-13","09:20:11","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","1UoOIR73y4gVk/mZPf37yQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_212026.wav","0","0","15","","","2024-06-13","21:20:26","21","2024-06-13","09:20:26","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","rdMVMpAwja++zvn550rbaw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_212354.wav","0","0","7.589","","","2024-06-13","21:23:54","21","2024-06-13","09:23:54","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","zUn8miH+dFWAp7Jg0PVChg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_212512.wav","0","0","15","","","2024-06-13","21:25:12","21","2024-06-13","09:25:12","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","kWSYW574NmIeJsGAOPLhaQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_212844.wav","0","0","15","","","2024-06-13","21:28:44","21","2024-06-13","09:28:44","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","1FO0PiX9mWoDSlVTu3hI9A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_212859.wav","0","0","15","","","2024-06-13","21:28:59","21","2024-06-13","09:28:59","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","bhDj4sA1RTAum5J7izItBg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_213000.wav","0","0","15","","","2024-06-13","21:30:00","21","2024-06-13","09:30:00","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","rrwqBJ13VEdOTBAw1vW6gA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_213015.wav","0","0","15","","","2024-06-13","21:30:15","21","2024-06-13","09:30:15","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","cCJPspVzpGW/h/YURzdYxQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_213030.wav","0","0","15","","","2024-06-13","21:30:30","21","2024-06-13","09:30:30","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","kucOdNdVNhHcdL0YasX0JQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_213223.wav","0","0","15","","","2024-06-13","21:32:23","21","2024-06-13","09:32:23","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","qi3Z7TJ96sjKy1C2onePnQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_213439.wav","0","0","15","","","2024-06-13","21:34:39","21","2024-06-13","09:34:39","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","x8J1CZRSYmglyqjol5+25g==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_213702.wav","0","0","14.574","","","2024-06-13","21:37:02","21","2024-06-13","09:37:02","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","S1gkBL8q+1wMpUVTvrXDpA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_213810.wav","0","0","5.744","","","2024-06-13","21:38:10","21","2024-06-13","09:38:10","9","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","9k5mLwo8n//V7X9uDvsjdQ==","",""
